datetime,open,high,low,close,volume,average,barCount,start_time,VIX,QQQ_close,returns,volatility_20,volume_ma_ratio,close_QQQ_spread
2024-03-22 15:00:00-04:00,139.02,139.08,138.29,138.5,247198.0,138.579,1949,2024-03-22 15:00:00-04:00,13.02,446.2,-0.003812126879090827,0.006231778966883411,2.0753225612139055,-307.7
2024-03-22 16:00:00-04:00,138.51,138.51,138.51,138.51,426113.0,138.51,9,2024-03-22 16:00:00-04:00,13.06,446.02,7.220216606484975e-05,0.006013122768892818,3.0347378211802716,-307.51
2024-03-22 17:00:00-04:00,138.51,138.51,138.51,138.51,0.0,138.51,0,2024-03-22 17:00:00-04:00,13.06,446.0,0.0,0.004648503811977486,0.0,-307.49
2024-03-22 18:00:00-04:00,138.51,138.51,138.51,138.51,0.0,138.51,0,2024-03-22 18:00:00-04:00,13.06,445.79,0.0,0.004431991115604036,0.0,-307.28000000000003
2024-03-22 19:00:00-04:00,138.51,138.51,138.51,138.51,0.0,138.51,0,2024-03-22 19:00:00-04:00,13.06,445.65,0.0,0.004247955773559634,0.0,-307.14
2024-03-25 04:00:00-04:00,138.0,138.0,138.0,138.0,173.0,138.0,1,2024-03-25 04:00:00-04:00,13.51,445.88,-0.0036820446177170396,0.004164435413828171,0.0014024733793528356,-307.88
2024-03-25 05:00:00-04:00,138.0,138.0,138.0,138.0,0.0,138.0,0,2024-03-25 05:00:00-04:00,13.59,445.16,0.0,0.0038386028057695826,0.0,-307.16
2024-03-25 06:00:00-04:00,138.0,138.0,138.0,138.0,0.0,138.0,0,2024-03-25 06:00:00-04:00,13.63,444.55,0.0,0.0037819026963230797,0.0,-306.55
2024-03-25 07:00:00-04:00,138.0,138.0,138.0,138.0,0.0,138.0,0,2024-03-25 07:00:00-04:00,13.63,443.83,0.0,0.0036781560859794433,0.0,-305.83
2024-03-25 08:00:00-04:00,138.45,138.46,138.45,138.46,320.0,138.454,2,2024-03-25 08:00:00-04:00,13.53,443.99,0.0033333333333334103,0.0037325665008121735,0.0040879366267624435,-305.53
2024-03-25 09:00:00-04:00,138.43,138.71,137.28,137.67,62182.0,137.927,368,2024-03-25 09:00:00-04:00,13.5,444.07,-0.0057056189513218225,0.0036463523840324073,0.9437673592666231,-306.4
2024-03-25 10:00:00-04:00,137.69,137.85,136.74,137.15,120228.0,137.315,846,2024-03-25 10:00:00-04:00,13.19,445.09,-0.0037771482530688516,0.003685570499847477,1.6721929834321767,-307.93999999999994
2024-03-25 11:00:00-04:00,137.13,137.51,137.09,137.19,83194.0,137.336,516,2024-03-25 11:00:00-04:00,13.14,445.47,0.0002916514764854661,0.0036913898177151102,1.0938216968343937,-308.28000000000003
2024-03-25 12:00:00-04:00,137.17,138.03,137.13,137.91,142619.0,137.62,977,2024-03-25 12:00:00-04:00,13.19,445.25,0.0052481959326482475,0.0039612426174246386,1.7143963057637994,-307.34000000000003
2024-03-25 13:00:00-04:00,137.93,138.88,137.86,138.48,90133.0,138.27,524,2024-03-25 13:00:00-04:00,13.19,445.81,0.0041331303023710575,0.003144748672194184,1.0681157385105537,-307.33000000000004
2024-03-25 14:00:00-04:00,138.48,138.48,137.88,138.03,83956.0,138.202,649,2024-03-25 14:00:00-04:00,13.12,446.15,-0.003249566724436659,0.002954638355329075,1.0055610318151385,-308.12
2024-03-25 15:00:00-04:00,138.04,138.12,137.46,137.83,192943.0,137.811,1572,2024-03-25 15:00:00-04:00,13.17,444.74,-0.0014489603709337828,0.0029685812955843023,2.1817283375463683,-306.90999999999997
2024-03-25 16:00:00-04:00,137.83,137.83,137.83,137.83,456422.0,137.83,9,2024-03-25 16:00:00-04:00,13.19,445.27,0.0,0.0027537399361424893,4.381731823865559,-307.43999999999994
2024-03-25 17:00:00-04:00,137.83,137.83,137.83,137.83,0.0,137.83,0,2024-03-25 17:00:00-04:00,13.19,445.13,0.0,0.0027239538059041957,0.0,-307.29999999999995
2024-03-25 18:00:00-04:00,137.83,137.83,137.83,137.83,0.0,137.83,0,2024-03-25 18:00:00-04:00,13.19,445.31,0.0,0.002711595008468361,0.0,-307.48
2024-03-25 19:00:00-04:00,137.83,137.83,137.83,137.83,0.0,137.83,0,2024-03-25 19:00:00-04:00,13.19,445.5,0.0,0.002592707818424465,0.0,-307.66999999999996
2024-03-26 09:00:00-04:00,138.0,139.0,137.48,138.53,44567.0,138.227,187,2024-03-26 09:00:00-04:00,13.15,446.78,0.005078720162518868,0.0028529854964636273,0.6981390842436618,-308.25
2024-03-26 10:00:00-04:00,138.38,139.67,138.07,139.44,102638.0,139.069,606,2024-03-26 10:00:00-04:00,13.01,446.12,0.0065689742294088305,0.003207714556379769,1.4881812415043045,-306.68
2024-03-26 11:00:00-04:00,139.43,139.55,138.28,138.28,96395.0,139.042,522,2024-03-26 11:00:00-04:00,12.91,446.54,-0.008318990246701019,0.0037479375975800573,1.306368878619297,-308.26
2024-03-26 12:00:00-04:00,138.18,138.49,137.85,137.85,89505.0,138.121,441,2024-03-26 12:00:00-04:00,12.94,445.65,-0.003109632629447523,0.003808610468221182,1.143632907955471,-307.79999999999995
2024-03-26 13:00:00-04:00,137.81,139.03,137.62,138.97,76736.0,138.12,516,2024-03-26 13:00:00-04:00,12.95,445.54,0.00812477330431638,0.004145797822432819,0.9347572659421941,-306.57000000000005
2024-03-26 14:00:00-04:00,139.0,139.97,138.85,139.96,176685.0,139.319,941,2024-03-26 14:00:00-04:00,12.85,445.91,0.0071238396776283075,0.004410930246940214,1.9431703640811804,-305.95000000000005
2024-03-26 15:00:00-04:00,139.96,140.22,139.02,139.09,342510.0,139.725,2203,2024-03-26 15:00:00-04:00,13.41,443.31,-0.006216061731923461,0.00467502710845232,3.16987292651246,-304.22
2024-03-26 16:00:00-04:00,139.04,139.04,139.04,139.04,264096.0,139.04,17,2024-03-26 16:00:00-04:00,13.24,444.0,-0.0003594794737221685,0.004677351891717008,2.1779954798280836,-304.96000000000004
2024-03-26 17:00:00-04:00,139.04,139.04,139.04,139.04,0.0,139.04,0,2024-03-26 17:00:00-04:00,13.24,443.99,0.0,0.004625902550185317,0.0,-304.95000000000005
2024-03-26 18:00:00-04:00,139.04,139.04,139.04,139.04,0.0,139.04,0,2024-03-26 18:00:00-04:00,13.24,443.96,0.0,0.004412288326229127,0.0,-304.91999999999996
2024-03-26 19:00:00-04:00,139.04,139.04,139.04,139.04,0.0,139.04,0,2024-03-26 19:00:00-04:00,13.24,444.27,0.0,0.004298753507378369,0.0,-305.23
2024-03-27 09:00:00-04:00,140.5,140.56,139.51,140.02,71116.0,140.23,249,2024-03-27 09:00:00-04:00,12.98,443.62,0.0070483314154201615,0.004525067128938902,0.6377198618494826,-303.6
2024-03-27 10:00:00-04:00,140.0,142.5,140.0,141.69,156034.0,141.536,1037,2024-03-27 10:00:00-04:00,13.28,442.9,0.011926867590344115,0.005066667064296177,1.3908409902056214,-301.21
2024-03-27 11:00:00-04:00,141.62,142.16,141.08,141.64,83970.0,141.694,539,2024-03-27 11:00:00-04:00,13.03,442.33,-0.00035288305455583036,0.0050368872042082504,0.7505453453362192,-300.69
2024-03-27 12:00:00-04:00,141.61,141.87,141.29,141.74,81405.0,141.656,444,2024-03-27 12:00:00-04:00,12.96,443.39,0.0007060152499296368,0.004931989214654638,0.7284492054216916,-301.65
